Fold,Model,Model_ZH,Method,Method_ZH,True_Label_Name,True_Label_ZH,Score_High,Score_Low,Score_Medium
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Low,低质量,-0.25981178080111755,2.244391186767889,1.1467031531821528
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Low,低质量,-0.2583063223885267,2.2101202386693015,1.211567919436671
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Low,低质量,-0.26243391086178924,2.270199945905842,0.8778602510958439
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Low,低质量,-0.2629719950808983,2.214206855473967,1.2199277896915408
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Medium,中质量,-0.24273385207210393,0.9967259906032592,2.24297745991708
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Low,低质量,-0.26433238900401695,2.2589503479301367,1.0863356250320215
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Medium,中质量,-0.15951859837470986,0.8334000126692035,2.2190587548464915
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Low,低质量,-0.24770346961026998,2.253430321222568,0.9272866721850863
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Low,低质量,-0.25912653862635593,2.2392211147906247,1.162400235287605
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Medium,中质量,0.8804921934294803,-0.23725985619453188,2.2505889338248215
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Medium,中质量,-0.24283352133478495,1.038980947710333,2.2394582870049335
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Low,低质量,-0.2649145662130347,2.2579027387376565,1.1039046369642709
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Medium,中质量,0.8197871796886023,-0.21165011982706472,2.248218721614929
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Low,低质量,-0.2703262155593897,2.2464361447891306,1.1975259620040282
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Medium,中质量,-0.21304299286198244,1.1176976833571002,2.1835378196996102
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Low,低质量,-0.27054377653462197,2.2780737400122897,0.8600831543702723
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Low,低质量,-0.2547049820791003,2.185132228098459,1.2218564649295938
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Medium,中质量,-0.22787368657415052,0.9726770859809646,2.2307709401957987
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Low,低质量,-0.24133422391102044,2.1630620911392944,1.2082815632852448
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Medium,中质量,-0.24410924089423175,0.8585695874159864,2.258810484272658
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Low,低质量,-0.24939585024477728,2.1848124632857715,1.2110924347060714
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Low,低质量,-0.26292518666601733,2.251757926959436,1.1310804501714686
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Low,低质量,-0.24818832874839242,2.20904981071429,1.1840473233602447
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Low,低质量,-0.26576262360715697,2.252679572679994,1.148169883273862
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Low,低质量,-0.2687888046514375,2.250208272107931,1.1786091473209561
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Medium,中质量,-0.19156633864253086,0.8421499833278419,2.2307942128300238
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Medium,中质量,-0.21451354332374517,0.8350450555842535,2.2452672624539085
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Low,低质量,-0.2728572231863462,2.270764908624641,1.0518772849319242
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Low,低质量,-0.2619693702956315,2.264161292477921,0.9570239020563086
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Medium,中质量,-0.2322267705817932,0.8276986240251571,2.2570003823341365
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Low,低质量,-0.26018590330524366,2.2387407756301747,1.1693818152824855
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Low,低质量,-0.2620041172807663,2.258639169956219,1.057970629307449
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Medium,中质量,-0.23319985529465848,0.8347426111002467,2.2560318441066998
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Medium,中质量,-0.1902020290841409,1.038799374396475,2.181620439847993
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Low,低质量,-0.2548308681398443,2.201329549389875,1.2108280471309667
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Medium,中质量,-0.23700564161675716,0.9055050847445811,2.24688917660722
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Medium,中质量,-0.23170170891849545,1.0574568359029999,2.2248104520182372
1,SVM,支持向量机,SMOTEENN,SMOTE-ENN,Medium,中质量,-0.16681233465629589,0.8494337426746469,2.215362807823542
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.5384615384615384,0.46153846153846156
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.6923076923076923,0.0,0.3076923076923077
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.9230769230769231,0.0,0.07692307692307693
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.6923076923076923,0.3076923076923077
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.7692307692307693,0.23076923076923078
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,1.0,0.0
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.15384615384615385,0.8461538461538461
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,1.0,0.0
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.15384615384615385,0.8461538461538461
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.9230769230769231,0.07692307692307693
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.6153846153846154,0.07692307692307693,0.3076923076923077
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.7692307692307693,0.23076923076923078
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.8461538461538461,0.15384615384615385
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.8461538461538461,0.15384615384615385
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.07692307692307693,0.15384615384615385,0.7692307692307693
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,High,高质量,1.0,0.0,0.0
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.8461538461538461,0.0,0.15384615384615385
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.3076923076923077,0.23076923076923078,0.46153846153846156
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.7692307692307693,0.23076923076923078
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.46153846153846156,0.5384615384615384
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.07692307692307693,0.07692307692307693,0.8461538461538461
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.5384615384615384,0.46153846153846156
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,1.0,0.0
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.38461538461538464,0.6153846153846154
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.6923076923076923,0.3076923076923077
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.6923076923076923,0.15384615384615385,0.15384615384615385
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.23076923076923078,0.7692307692307693
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.07692307692307693,0.07692307692307693,0.8461538461538461
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.6153846153846154,0.38461538461538464
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.38461538461538464,0.6153846153846154
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.6923076923076923,0.3076923076923077
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.6923076923076923,0.3076923076923077
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.3076923076923077,0.6923076923076923
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,1.0,0.0
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.38461538461538464,0.23076923076923078,0.38461538461538464
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.6923076923076923,0.3076923076923077
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,High,高质量,0.6153846153846154,0.0,0.38461538461538464
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.3076923076923077,0.15384615384615385,0.5384615384615384
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.3076923076923077,0.6923076923076923
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.15384615384615385,0.15384615384615385,0.6923076923076923
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.46153846153846156,0.5384615384615384
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.5384615384615384,0.46153846153846156
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.23076923076923078,0.7692307692307693
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.5384615384615384,0.46153846153846156
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.46153846153846156,0.5384615384615384
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.46153846153846156,0.5384615384615384
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.23076923076923078,0.7692307692307693
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.6153846153846154,0.23076923076923078,0.15384615384615385
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.0,1.0
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.15384615384615385,0.8461538461538461
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.7692307692307693,0.23076923076923078
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.23076923076923078,0.07692307692307693,0.6923076923076923
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.8461538461538461,0.15384615384615385
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.38461538461538464,0.07692307692307693,0.5384615384615384
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.5384615384615384,0.46153846153846156
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.07692307692307693,0.9230769230769231
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.38461538461538464,0.6153846153846154
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,1.0,0.0
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.9230769230769231,0.07692307692307693
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.46153846153846156,0.5384615384615384
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.6153846153846154,0.38461538461538464
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.7692307692307693,0.23076923076923078
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.23076923076923078,0.7692307692307693
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.0,1.0
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,1.0,0.0
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.6153846153846154,0.0,0.38461538461538464
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.46153846153846156,0.5384615384615384
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.6923076923076923,0.3076923076923077
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.23076923076923078,0.15384615384615385,0.6153846153846154
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.8461538461538461,0.15384615384615385
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.5384615384615384,0.15384615384615385,0.3076923076923077
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.38461538461538464,0.23076923076923078,0.38461538461538464
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.0,1.0
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,1.0,0.0
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.07692307692307693,0.07692307692307693,0.8461538461538461
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.8461538461538461,0.15384615384615385
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.6923076923076923,0.3076923076923077
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.9230769230769231,0.0,0.07692307692307693
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.07692307692307693,0.9230769230769231
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.7692307692307693,0.23076923076923078
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.46153846153846156,0.5384615384615384
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.7692307692307693,0.0,0.23076923076923078
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.38461538461538464,0.6153846153846154
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.3076923076923077,0.0,0.6923076923076923
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.7692307692307693,0.23076923076923078
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.9230769230769231,0.07692307692307693
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.15384615384615385,0.8461538461538461
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.23076923076923078,0.7692307692307693
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.6153846153846154,0.38461538461538464
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,1.0,0.0
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.9230769230769231,0.07692307692307693
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.9230769230769231,0.07692307692307693
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.6923076923076923,0.3076923076923077
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.15384615384615385,0.8461538461538461
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.15384615384615385,0.46153846153846156,0.38461538461538464
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,High,高质量,0.9230769230769231,0.0,0.07692307692307693
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.6923076923076923,0.3076923076923077
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,1.0,0.0
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.15384615384615385,0.38461538461538464,0.46153846153846156
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.8461538461538461,0.15384615384615385
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.46153846153846156,0.5384615384615384
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.23076923076923078,0.07692307692307693,0.6923076923076923
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.5384615384615384,0.46153846153846156
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.9230769230769231,0.0,0.07692307692307693
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.15384615384615385,0.8461538461538461
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,High,高质量,0.8461538461538461,0.0,0.15384615384615385
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,High,高质量,0.9230769230769231,0.0,0.07692307692307693
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.6923076923076923,0.3076923076923077
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.23076923076923078,0.7692307692307693
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.6923076923076923,0.3076923076923077
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.6923076923076923,0.3076923076923077
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.6153846153846154,0.38461538461538464
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.6923076923076923,0.3076923076923077
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.8461538461538461,0.15384615384615385
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.8461538461538461,0.15384615384615385
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.5384615384615384,0.46153846153846156
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,1.0,0.0,0.0
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.38461538461538464,0.6153846153846154
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.9230769230769231,0.07692307692307693,0.0
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.46153846153846156,0.5384615384615384
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.07692307692307693,0.46153846153846156,0.46153846153846156
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.3076923076923077,0.6923076923076923
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.6153846153846154,0.38461538461538464
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.15384615384615385,0.8461538461538461
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.38461538461538464,0.6153846153846154
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.46153846153846156,0.5384615384615384
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.9230769230769231,0.07692307692307693
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.9230769230769231,0.07692307692307693
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.15384615384615385,0.5384615384615384,0.3076923076923077
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.46153846153846156,0.5384615384615384
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.7692307692307693,0.23076923076923078
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.6153846153846154,0.38461538461538464
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.6923076923076923,0.3076923076923077
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.46153846153846156,0.5384615384615384
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.3076923076923077,0.6923076923076923
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.8461538461538461,0.15384615384615385
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.46153846153846156,0.5384615384615384
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.6923076923076923,0.3076923076923077
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.46153846153846156,0.5384615384615384
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.8461538461538461,0.0,0.15384615384615385
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.23076923076923078,0.7692307692307693
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.46153846153846156,0.5384615384615384
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.6923076923076923,0.3076923076923077
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.46153846153846156,0.5384615384615384
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.8461538461538461,0.15384615384615385
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.5384615384615384,0.46153846153846156
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.6153846153846154,0.38461538461538464
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.23076923076923078,0.7692307692307693
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.15384615384615385,0.8461538461538461
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.07692307692307693,0.15384615384615385,0.7692307692307693
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.6153846153846154,0.38461538461538464
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.8461538461538461,0.15384615384615385
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,1.0,0.0,0.0
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.3076923076923077,0.6923076923076923
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,1.0,0.0
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.6153846153846154,0.38461538461538464
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.46153846153846156,0.5384615384615384
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.5384615384615384,0.46153846153846156
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,High,高质量,0.15384615384615385,0.0,0.8461538461538461
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.3076923076923077,0.6923076923076923
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.9230769230769231,0.07692307692307693
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,1.0,0.0
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.6923076923076923,0.3076923076923077
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.23076923076923078,0.7692307692307693
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.15384615384615385,0.15384615384615385,0.6923076923076923
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.7692307692307693,0.23076923076923078
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.6153846153846154,0.38461538461538464
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.3076923076923077,0.6923076923076923
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.9230769230769231,0.07692307692307693
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.38461538461538464,0.6153846153846154
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.15384615384615385,0.38461538461538464,0.46153846153846156
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.6153846153846154,0.38461538461538464
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.15384615384615385,0.07692307692307693,0.7692307692307693
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.0,0.3076923076923077,0.6923076923076923
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.46153846153846156,0.0,0.5384615384615384
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Medium,中质量,0.23076923076923078,0.23076923076923078,0.5384615384615384
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.9230769230769231,0.07692307692307693
1,KNN,K近邻,SMOTEENN,SMOTE-ENN,Low,低质量,0.0,0.6923076923076923,0.3076923076923077
